Application,Channel,Clicks,Contact,Conversions,Date,Download,Free Trial,Impressions,Market,Other Activity,Other Dynamic Floodlight,Product,Publisher,Purchase,Social Platform Conversions,Solution,Spend,Spend Local
0,SEARCH,43,1,6,2018-12-13,0,5,188,AUS,189,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,37.67,63.85
0,SEARCH,25,1,5,2018-12-14,0,4,274,AUS,107,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,10.99,18.64
0,SEARCH,9,1,1,2018-12-15,0,0,129,AUS,46,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,1,1.69
0,SEARCH,20,0,0,2018-12-16,0,0,169,AUS,115,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,25.26,42.84
0,SEARCH,65,1,1,2018-12-17,0,0,362,AUS,213,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,58.02,98.34
0,SEARCH,45,3,4,2018-12-18,0,1,291,AUS,196,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,35.79,60.68
0,SEARCH,31,0,2,2018-12-19,0,2,275,AUS,196,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,17.12,29.02
0,SEARCH,54,4,5,2018-12-20,0,1,304,AUS,181,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,33.81,57.31
0,SEARCH,30,0,0,2018-12-21,0,0,230,AUS,99,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,20.33,34.45
0,SEARCH,15,0,0,2018-12-22,0,0,161,AUS,50,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,16.1,27.29
0,SEARCH,13,0,0,2018-12-23,0,0,111,AUS,68,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,4.02,6.82
0,SEARCH,17,0,1,2018-12-24,0,1,124,AUS,35,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,8.11,13.74
0,SEARCH,8,0,0,2018-12-25,0,0,74,AUS,20,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,11.56,19.57
0,SEARCH,7,0,0,2018-12-26,0,0,101,AUS,42,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,9.3,15.75
0,SEARCH,28,0,2,2018-12-27,0,2,159,AUS,84,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,29.1,49.31
0,SEARCH,30,0,0,2018-12-28,0,0,146,AUS,56,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,19.87,33.67
0,SEARCH,10,0,0,2018-12-29,0,0,123,AUS,45,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,6.68,11.33
0,SEARCH,11,0,1,2018-12-30,1,0,159,AUS,63,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,8.53,14.46
0,SEARCH,15,0,0,2018-12-31,0,0,150,AUS,58,0,Accounting Brand,Google AdWords,0,0,Accounting Brand,10.99,18.66
0,SEARCH,4,0,0,2018-12-01,0,0,249,AUS,5,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,41.86,70.94
0,SEARCH,4,0,0,2018-12-02,0,0,187,AUS,8,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,39.05,66.21
0,SEARCH,6,0,0,2018-12-03,0,0,505,AUS,12,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,46.91,79.51
0,SEARCH,5,0,0,2018-12-04,0,0,473,AUS,12,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,54.34,92.11
0,SEARCH,4,0,0,2018-12-05,0,0,178,AUS,9,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,47.45,80.43
0,SEARCH,8,0,0,2018-12-06,0,0,518,AUS,15,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,52.83,89.53
0,SEARCH,4,0,0,2018-12-07,0,0,587,AUS,4,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,39.9,67.63
0,SEARCH,5,0,0,2018-12-08,0,0,207,AUS,6,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,35.09,59.48
0,SEARCH,3,0,0,2018-12-09,0,0,325,AUS,8,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,32.58,55.23
0,SEARCH,4,0,0,2018-12-10,0,0,712,AUS,10,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,39.12,66.31
0,SEARCH,7,0,2,2018-12-11,0,2,563,AUS,25,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,42.29,71.66
0,SEARCH,7,0,0,2018-12-12,0,0,204,AUS,6,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,38.26,64.86
0,SEARCH,5,0,0,2018-12-13,0,0,395,AUS,11,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,39.9,67.61
0,SEARCH,3,0,0,2018-12-14,0,0,157,AUS,4,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,32.89,55.75
0,SEARCH,3,0,0,2018-12-15,0,0,71,AUS,,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,31.37,53.17
0,SEARCH,4,0,0,2018-12-16,0,0,392,AUS,9,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,33.88,57.4
0,SEARCH,3,0,0,2018-12-17,0,0,146,AUS,2,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,33.37,56.56
0,SEARCH,3,0,0,2018-12-18,0,0,386,AUS,11,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,33.17,56.22
0,SEARCH,6,0,0,2018-12-19,0,0,626,AUS,11,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,36.22,61.4
0,SEARCH,3,0,0,2018-12-20,0,0,365,AUS,8,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,36.81,62.39
0,SEARCH,5,0,0,2018-12-21,0,0,253,AUS,8,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,65.46,110.95
0,SEARCH,10,0,0,2018-12-22,0,0,449,AUS,16,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,53.87,91.31
0,SEARCH,6,0,0,2018-12-23,0,0,336,AUS,6,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,45.01,76.3
0,SEARCH,4,0,0,2018-12-24,0,0,233,AUS,10,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,37.43,63.43
0,SEARCH,4,0,0,2018-12-25,0,0,237,AUS,4,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,22.34,37.86
0,SEARCH,8,0,1,2018-12-26,0,1,416,AUS,11,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,16.72,28.35
0,SEARCH,7,0,0,2018-12-27,0,0,562,AUS,15,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,68.8,116.63
0,SEARCH,9,0,0,2018-12-28,0,0,500,AUS,12,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,49.86,84.51
0,SEARCH,2,0,0,2018-12-29,0,0,512,AUS,4,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,10.79,18.29
0,SEARCH,9,0,0,2018-12-30,0,0,463,AUS,16,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,51.57,87.4
0,SEARCH,6,0,0,2018-12-31,0,0,390,AUS,10,0,Accounting Generic,Google AdWords,0,0,Accounting Generic,41.95,71.09
0,SEARCH,3,0,0,2018-12-01,0,0,48,AUS,4,0,BMS Brand,Google AdWords,0,0,BMS Brand,13.49,22.88
0,SEARCH,1,0,0,2018-12-02,0,0,28,AUS,6,0,BMS Brand,Google AdWords,0,0,BMS Brand,0.59,1
0,SEARCH,4,0,0,2018-12-03,0,0,119,AUS,26,0,BMS Brand,Google AdWords,0,0,BMS Brand,22.22,37.66
0,SEARCH,9,0,0,2018-12-01,0,0,50,UK,23,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,3.41,3.41
0,SEARCH,77,0,0,2018-12-01,0,0,475,UK,178,0,Stationery/Training,Google AdWords,0,0,Stationery/Training,56.16,56.16
0,SEARCH,3,0,0,2018-12-02,0,0,46,UK,23,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,2.09,2.09
0,SEARCH,74,2,2,2018-12-02,0,0,504,UK,106,0,Stationery/Training,Google AdWords,0,0,Stationery/Training,63.54,63.54
0,SEARCH,49,0,0,2018-12-03,0,0,260,UK,160,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,39.24,39.24
0,SEARCH,200,0,2,2018-12-03,0,2,1280,UK,742,12,Stationery/Training,Google AdWords,0,0,Stationery/Training,271.46,271.46
0,SEARCH,61,0,0,2018-12-04,0,0,273,UK,175,4,Stationery/Training,Bing Ads,0,0,Stationery/Training,45.72,45.72
0,SEARCH,212,3,3,2018-12-04,0,0,1262,UK,747,14,Stationery/Training,Google AdWords,0,0,Stationery/Training,235.65,235.65
0,SEARCH,61,0,0,2018-12-05,0,0,255,UK,277,1,Stationery/Training,Bing Ads,0,0,Stationery/Training,44.29,44.29
0,SEARCH,211,0,0,2018-12-05,0,0,2062,UK,621,5,Stationery/Training,Google AdWords,0,0,Stationery/Training,198.47,198.47
0,SEARCH,52,0,2,2018-12-06,0,2,237,UK,281,0,Stationery/Training,Bing Ads,2,0,Stationery/Training,38.17,38.17
0,SEARCH,213,3,3,2018-12-06,0,0,2098,UK,703,6,Stationery/Training,Google AdWords,0,0,Stationery/Training,222.71,222.71
0,SEARCH,47,0,0,2018-12-07,0,0,219,UK,155,4,Stationery/Training,Bing Ads,0,0,Stationery/Training,41.58,41.58
0,SEARCH,144,2,3,2018-12-07,0,1,1123,UK,500,5,Stationery/Training,Google AdWords,1,0,Stationery/Training,157.33,157.33
0,SEARCH,8,0,0,2018-12-08,0,0,74,UK,13,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,4.37,4.37
0,SEARCH,57,0,0,2018-12-08,0,0,866,UK,96,0,Stationery/Training,Google AdWords,0,0,Stationery/Training,59.55,59.55
0,SEARCH,17,0,0,2018-12-09,0,0,71,UK,23,1,Stationery/Training,Bing Ads,0,0,Stationery/Training,11.43,11.43
0,SEARCH,59,0,1,2018-12-09,0,1,1007,UK,226,1,Stationery/Training,Google AdWords,0,0,Stationery/Training,48.33,48.33
0,SEARCH,33,0,0,2018-12-10,0,0,190,UK,125,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,28,28
0,SEARCH,151,2,3,2018-12-10,0,1,1949,UK,530,5,Stationery/Training,Google AdWords,1,0,Stationery/Training,192.19,192.19
0,SEARCH,42,0,0,2018-12-11,0,0,221,UK,185,4,Stationery/Training,Bing Ads,0,0,Stationery/Training,46.85,46.85
0,SEARCH,192,0,2,2018-12-11,0,2,2225,UK,704,8,Stationery/Training,Google AdWords,0,0,Stationery/Training,252.5,252.5
0,SEARCH,33,0,0,2018-12-12,0,0,197,UK,142,1,Stationery/Training,Bing Ads,0,0,Stationery/Training,32.48,32.48
0,SEARCH,181,2,2,2018-12-12,0,0,2407,UK,621,4,Stationery/Training,Google AdWords,1,0,Stationery/Training,195.78,195.78
0,SEARCH,47,1,1,2018-12-13,0,0,199,UK,172,3,Stationery/Training,Bing Ads,0,0,Stationery/Training,40.88,40.88
0,SEARCH,185,2,2,2018-12-13,0,0,2395,UK,619,10,Stationery/Training,Google AdWords,1,0,Stationery/Training,206.21,206.21
0,SEARCH,28,0,0,2018-12-14,0,0,131,UK,158,2,Stationery/Training,Bing Ads,0,0,Stationery/Training,27.83,27.83
0,SEARCH,152,0,0,2018-12-14,0,0,2076,UK,598,9,Stationery/Training,Google AdWords,0,0,Stationery/Training,142.16,142.16
0,SEARCH,10,0,0,2018-12-15,0,0,38,UK,13,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,9.84,9.84
0,SEARCH,57,0,1,2018-12-15,0,1,1323,UK,122,0,Stationery/Training,Google AdWords,0,0,Stationery/Training,47.18,47.18
0,SEARCH,24,0,0,2018-12-16,0,0,55,UK,83,2,Stationery/Training,Bing Ads,0,0,Stationery/Training,18.58,18.58
0,SEARCH,58,0,0,2018-12-16,0,0,1476,UK,74,0,Stationery/Training,Google AdWords,0,0,Stationery/Training,57.15,57.15
0,SEARCH,34,1,1,2018-12-17,0,0,183,UK,139,2,Stationery/Training,Bing Ads,0,0,Stationery/Training,37.81,37.81
0,SEARCH,182,0,1,2018-12-17,0,1,2883,UK,638,13,Stationery/Training,Google AdWords,1,0,Stationery/Training,268.5,268.5
0,SEARCH,52,3,3,2018-12-18,0,0,230,UK,227,6,Stationery/Training,Bing Ads,0,0,Stationery/Training,97.11,97.11
0,SEARCH,216,0,0,2018-12-18,0,0,3123,UK,660,10,Stationery/Training,Google AdWords,0,0,Stationery/Training,253.18,253.18
0,SEARCH,81,1,1,2018-12-19,0,0,272,UK,226,1,Stationery/Training,Bing Ads,0,0,Stationery/Training,77.8,77.8
0,SEARCH,287,0,0,2018-12-19,0,0,4125,UK,764,9,Stationery/Training,Google AdWords,0,0,Stationery/Training,356.13,356.13
0,SEARCH,76,0,0,2018-12-20,0,0,302,UK,247,1,Stationery/Training,Bing Ads,0,0,Stationery/Training,78.88,78.88
0,SEARCH,393,0,0,2018-12-20,0,0,4085,UK,795,9,Stationery/Training,Google AdWords,1,0,Stationery/Training,478.75,478.75
0,SEARCH,46,0,0,2018-12-21,0,0,175,UK,165,3,Stationery/Training,Bing Ads,0,0,Stationery/Training,58.95,58.95
0,SEARCH,242,0,0,2018-12-21,0,0,3082,UK,531,2,Stationery/Training,Google AdWords,0,0,Stationery/Training,232.62,232.62
0,SEARCH,13,0,0,2018-12-22,0,0,34,UK,18,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,2.67,2.67
0,SEARCH,75,0,0,2018-12-22,0,0,1839,UK,115,2,Stationery/Training,Google AdWords,0,0,Stationery/Training,41.08,41.08
1,SEARCH,3,0,1,2018-12-23,0,0,20,UK,8,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,0.3,0.3
0,SEARCH,43,0,0,2018-12-23,0,0,1793,UK,105,0,Stationery/Training,Google AdWords,0,0,Stationery/Training,26.05,26.05
0,SEARCH,8,0,0,2018-12-24,0,0,44,UK,31,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,14.46,14.46
0,SEARCH,72,0,1,2018-12-24,0,1,1532,UK,166,1,Stationery/Training,Google AdWords,0,0,Stationery/Training,75.63,75.63
0,SEARCH,1,0,0,2018-12-25,0,0,17,UK,4,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,0.36,0.36
0,SEARCH,27,0,0,2018-12-25,0,0,924,UK,43,0,Stationery/Training,Google AdWords,0,0,Stationery/Training,24.32,24.32
0,SEARCH,5,0,0,2018-12-26,0,0,16,UK,6,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,8.13,8.13
0,SEARCH,65,0,0,2018-12-26,0,0,1495,UK,103,0,Stationery/Training,Google AdWords,0,0,Stationery/Training,51.96,51.96
0,SEARCH,22,0,0,2018-12-27,0,0,81,UK,56,1,Stationery/Training,Bing Ads,0,0,Stationery/Training,30.22,30.22
0,SEARCH,131,0,1,2018-12-27,0,1,1990,UK,303,3,Stationery/Training,Google AdWords,0,0,Stationery/Training,132.75,132.75
0,SEARCH,21,0,0,2018-12-28,0,0,71,UK,70,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,10.55,10.55
0,SEARCH,99,1,1,2018-12-28,0,0,2099,UK,207,2,Stationery/Training,Google AdWords,0,0,Stationery/Training,92.52,92.52
0,SEARCH,8,0,0,2018-12-29,0,0,32,UK,24,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,4.02,4.02
0,SEARCH,55,0,0,2018-12-29,0,0,1621,UK,78,0,Stationery/Training,Google AdWords,0,0,Stationery/Training,32.83,32.83
0,SEARCH,4,0,0,2018-12-30,0,0,33,UK,8,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,5.72,5.72
0,SEARCH,50,1,3,2018-12-30,0,2,1177,UK,132,0,Stationery/Training,Google AdWords,0,0,Stationery/Training,28.99,28.99
0,SEARCH,15,0,0,2018-12-31,0,0,59,UK,54,0,Stationery/Training,Bing Ads,0,0,Stationery/Training,15.88,15.88
0,SEARCH,74,1,1,2018-12-31,0,0,1163,UK,221,1,Stationery/Training,Google AdWords,0,0,Stationery/Training,82.59,82.59
0,SEARCH,0,0,0,2018-12-01,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-01,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-02,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-02,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-03,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-03,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-04,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-04,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-05,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-05,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-06,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-06,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-07,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-07,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-08,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-08,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-09,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-09,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-10,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-10,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-11,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-11,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-12,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-12,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-13,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-13,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-14,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-14,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-15,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-15,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-16,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-16,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-17,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-17,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-18,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-18,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-19,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-19,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-20,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-20,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-21,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-21,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-22,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-22,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-23,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-23,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-24,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-24,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-25,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-25,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-26,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-26,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-27,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-27,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-28,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-28,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-29,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-29,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-30,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-30,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-31,0,0,0,UK,,0,Unassigned,Bing Ads,0,0,Unassigned,0,0
0,SEARCH,0,0,0,2018-12-31,0,0,0,UK,,0,Unassigned,Google AdWords,0,0,Unassigned,0,0
0,SEARCH,39,0,0,2018-12-01,0,0,518,US,50,1,50cloud NCA,Bing Ads,0,0,50cloud NCA,123.09,153.86
0,SEARCH,112,2,3,2018-12-01,0,1,1691,US,287,5,50cloud NCA,Google AdWords,0,0,50cloud NCA,362.77,453.45
0,SEARCH,35,1,12,2018-12-02,0,11,475,US,134,5,50cloud NCA,Bing Ads,0,0,50cloud NCA,102.3,127.87
0,SEARCH,121,0,4,2018-12-02,0,4,2585,US,199,4,50cloud NCA,Google AdWords,0,0,50cloud NCA,468.02,585.04
0,SEARCH,63,4,4,2018-12-03,0,0,1475,US,166,2,50cloud NCA,Bing Ads,0,0,50cloud NCA,153.85,192.33
0,SEARCH,282,5,11,2018-12-03,0,6,3583,US,519,8,50cloud NCA,Google AdWords,0,0,50cloud NCA,1341.67,1677.08
0,SEARCH,64,0,0,2018-12-04,0,0,480,US,169,0,50cloud NCA,Bing Ads,0,0,50cloud NCA,191.98,239.97
0,SEARCH,190,11,11,2018-12-04,0,0,2643,US,526,12,50cloud NCA,Google AdWords,0,0,50cloud NCA,814.44,1018.07
0,SEARCH,75,0,0,2018-12-05,0,0,620,US,196,1,50cloud NCA,Bing Ads,0,0,50cloud NCA,192.82,241.04
0,SEARCH,222,14,18,2018-12-05,0,4,3011,US,603,9,50cloud NCA,Google AdWords,0,0,50cloud NCA,833.07,1041.36
0,SEARCH,10,0,1,2018-12-01,0,1,319,DE,10,0,Accounting Category CampaignSage 50cloud,Bing Ads,0,0,Accounting Category CampaignSage 50cloud,20.26,23.54
0,SEARCH,47,1,3,2018-12-01,0,2,1839,DE,42,0,Accounting Category CampaignSage 50cloud,Google AdWords,0,0,Accounting Category CampaignSage 50cloud,173.39,201.6
0,SEARCH,12,0,0,2018-12-02,0,0,372,DE,19,0,Accounting Category CampaignSage 50cloud,Bing Ads,0,0,Accounting Category CampaignSage 50cloud,16.61,19.31
0,SEARCH,58,0,1,2018-12-02,0,1,1881,DE,60,2,Accounting Category CampaignSage 50cloud,Google AdWords,0,0,Accounting Category CampaignSage 50cloud,203.87,237.07
0,SEARCH,20,0,2,2018-12-03,0,2,426,DE,84,0,Accounting Category CampaignSage 50cloud,Bing Ads,0,0,Accounting Category CampaignSage 50cloud,24.4,28.37
0,SEARCH,112,0,0,2018-12-03,0,0,3762,DE,240,0,Accounting Category CampaignSage 50cloud,Google AdWords,0,0,Accounting Category CampaignSage 50cloud,295.6,343.73
0,SEARCH,14,0,0,2018-12-04,0,0,372,DE,20,0,Accounting Category CampaignSage 50cloud,Bing Ads,0,0,Accounting Category CampaignSage 50cloud,16.79,19.51
0,SEARCH,88,0,1,2018-12-04,0,1,2465,DE,123,1,Accounting Category CampaignSage 50cloud,Google AdWords,0,0,Accounting Category CampaignSage 50cloud,262.46,305.19
0,SEARCH,13,0,1,2018-12-05,0,1,456,DE,32,0,Accounting Category CampaignSage 50cloud,Bing Ads,0,0,Accounting Category CampaignSage 50cloud,14.57,16.94
0,SEARCH,86,1,1,2018-12-05,0,0,1907,DE,184,2,Accounting Category CampaignSage 50cloud,Google AdWords,0,0,Accounting Category CampaignSage 50cloud,212.29,246.82
0,SEARCH,16,1,2,2018-12-06,0,1,585,DE,58,0,Accounting Category CampaignSage 50cloud,Bing Ads,0,0,Accounting Category CampaignSage 50cloud,16.03,18.64
0,SEARCH,96,0,1,2018-12-06,0,1,2883,DE,197,0,Accounting Category CampaignSage 50cloud,Google AdWords,1,0,Accounting Category CampaignSage 50cloud,208.24,242.14
0,SEARCH,9,0,0,2018-12-07,0,0,372,DE,13,0,Accounting Category CampaignSage 50cloud,Bing Ads,0,0,Accounting Category CampaignSage 50cloud,12.07,14.05
0,SEARCH,89,0,2,2018-12-07,1,1,1987,DE,157,1,Accounting Category CampaignSage 50cloud,Google AdWords,0,0,Accounting Category CampaignSage 50cloud,182.53,212.27
0,SEARCH,4,0,1,2018-12-08,0,1,415,DE,8,0,Accounting Category CampaignSage 50cloud,Bing Ads,0,0,Accounting Category CampaignSage 50cloud,8.76,10.18
0,SEARCH,53,0,1,2018-12-08,0,1,1119,DE,51,0,Accounting Category CampaignSage 50cloud,Google AdWords,0,0,Accounting Category CampaignSage 50cloud,141.63,164.7
